-62,-20,6
-64,-19,3
-62,-19,3
-62,-19,3
-63,-19,4
-62,-19,4
-62,-20,4
-62,-19,4
-64,-19,5
-63,-19,5
-64,-18,0
-63,-19,4
-63,-19,3
-63,-19,3
-62,-19,3
-63,-19,3
-62,-20,4
-63,-20,3
-62,-20,6
-63,-19,5
-63,-19,5
-62,-19,3
-63,-19,3
-63,-19,4
-63,-20,4
-63,-19,4
-63,-20,4
-62,-20,4
-62,-19,4
-62,-19,4
-63,-20,4
-62,-20,4
-62,-20,4
-62,-19,4
-63,-20,4
-62,-20,4
-62,-20,4
-63,-19,5
-63,-19,5
-63,-19,6
-62,-19,2
-63,-19,-1
-63,-19,3
-63,-19,4
-62,-19,1
-64,-18,1
-63,-19,1
-63,-19,4
-63,-19,4
-63,-18,1
-63,-19,3
-63,-19,2
-63,-19,1
-63,-19,0
-62,-19,1
-63,-20,3
-64,-20,6
-58,-19,9
-63,-19,4
-63,-19,5
-61,-19,0
-66,-20,3
-63,-21,8
-62,-18,3
-62,-19,2
-60,-18,3
-63,-20,3
-65,-20,5
-62,-19,8
-60,-17,4
-63,-19,4
-62,-18,2
-64,-19,2
-62,-18,2
-64,-19,3
-64,-19,3
-63,-18,3
-62,-19,4
-63,-19,4
-63,-19,3
-62,-20,4
-63,-19,3
-63,-19,3
-61,-19,3
-63,-20,4
-63,-20,4
-63,-19,4
-63,-19,4
-62,-19,4
-63,-20,4
-62,-19,4
-63,-20,3
-62,-19,3
-63,-20,3
-63,-19,4
-61,-20,5
-61,-21,8
-62,-20,8
-61,-20,9
-63,-20,6
-62,-20,5
-62,-20,5
-63,-21,6
-64,-20,8
-61,-20,10
-63,-19,5
-63,-20,6
-61,-20,8
-64,-19,3
-62,-20,8
-63,-20,8
-62,-20,5
-62,-19,6
-62,-19,3
-65,-19,2
-62,-19,1
-62,-18,-1
-63,-18,1
-64,-18,0
-63,-18,-2
-63,-18,-1
-63,-18,-2
-63,-18,-2
-62,-18,-2
-64,-18,-2
-64,-19,-2
-62,-18,-4
-63,-18,-4
-63,-18,-4
-62,-18,-3
-63,-18,-4
-64,-18,-4
-63,-17,-5
-63,-18,-5
-63,-17,-5
-63,-17,-5
-63,-17,-6
-63,-17,-5
-64,-17,-5
-62,-18,-5
-64,-18,-6
-62,-18,-3
-62,-19,0
-64,-19,3
-60,-18,-3
-60,-18,-5
-66,-21,1
-64,-19,4
-64,-18,1
-65,-19,2
-66,-19,-1
-58,-19,-1
-68,-21,2
-69,-25,3
-68,-32,1
-57,-19,6
-61,-20,2
-55,-18,1
-66,-15,-8
-68,-14,-11
-63,-11,-9
-60,-11,-8
-61,-14,-6
-61,-15,-2
-58,-17,2
-53,-19,7
-62,-20,6
-60,-19,4
-57,-20,9
-77,-21,2
-80,-22,5
-58,-22,5
-61,-22,6
-57,-22,4
-59,-22,2
-64,-17,3
-67,-18,-3
-66,-18,-1
-67,-18,0
-60,-18,4
-63,-17,5
-63,-19,5
-65,-18,4
-62,-20,6
-64,-18,4
-62,-20,6
-63,-18,4
-61,-20,7
-61,-19,8
-59,-19,10
-62,-17,9
-63,-18,7
-66,-18,6
-62,-19,4
-60,-21,9
-58,-20,8
-62,-22,9
-63,-21,7
-63,-22,8
-63,-20,9
-61,-20,8
-63,-19,6
-62,-19,4
-62,-18,5
-63,-17,4
-63,-18,4
-64,-14,4
-71,-12,-1
-80,-10,2
-69,-17,16
-54,-24,14
-57,-24,12
-58,-23,7
-48,-26,8
-49,-27,7
-49,-30,5
-64,-31,1
-71,-31,2
-68,-28,9
-61,-24,14
-59,-22,14
-59,-22,12
-60,-23,12
-59,-25,13
-59,-25,14
-58,-26,15
-59,-26,16
-58,-26,16
-58,-26,16
-58,-26,17
-59,-26,17
-58,-26,17
-58,-26,16
-58,-26,15
-57,-27,17
-57,-27,16
-58,-27,15
-58,-27,16
-57,-27,16
-57,-27,16
-57,-28,16
-57,-28,16
-57,-27,16
-57,-28,16
-58,-28,14
-57,-27,13
-58,-26,14
-58,-26,14
-59,-26,15
-57,-27,17
-57,-27,16
-58,-26,15
-60,-27,15
-63,-27,15
-65,-30,19
-60,-28,15
-62,-28,10
-52,-23,19
-52,-21,21
-52,-18,19
-51,-18,16
-52,-20,13
-51,-20,13
-55,-24,8
-61,-25,9
-61,-26,15
-70,-27,15
-69,-26,15
-63,-25,15
-62,-25,14
-58,-25,11
-60,-23,8
-61,-22,7
-62,-21,8
-61,-21,10
-60,-21,10
-62,-21,8
-62,-22,7
-62,-22,8
-61,-22,7
-62,-21,6
-62,-20,4
-61,-18,2
-63,-18,1
-64,-17,0
-62,-19,3
-65,-19,0
-64,-19,-6
-61,-19,-4
-62,-18,-4
-66,-20,-4
-61,-21,0
-65,-21,-2
-64,-24,-1
-63,-24,1
-71,-29,-1
-70,-20,-5
-64,-12,-4
-61,-13,-5
-56,-13,-5
-50,-15,-3
-48,-19,8
-43,-22,12
-50,-24,13
-84,-26,1
-80,-25,2
-69,-24,9
-58,-23,11
-57,-21,8
-59,-20,4
-62,-21,6
-61,-21,9
-62,-21,9
-62,-22,8
-61,-22,9
-63,-23,4
-62,-22,1
-63,-23,-3
-62,-22,1
-62,-22,4
-62,-22,5
-61,-22,5
-61,-23,6
-63,-24,6
-61,-23,4
-60,-22,4
-62,-23,4
-61,-23,5
-61,-23,4
-62,-22,4
-62,-22,3
-62,-22,5
-62,-22,5
-62,-22,4
-62,-21,4
-62,-22,5
-61,-21,5
-63,-21,1
-63,-21,0
-61,-21,4
-61,-22,7
-61,-22,7
-62,-22,4
-62,-22,5
-61,-22,7
-62,-21,2
-62,-21,0
-63,-22,3
-60,-22,8
-63,-21,7
-63,-21,7
-61,-23,6
-62,-22,1
-62,-23,0
-61,-23,3
-60,-23,7
-62,-22,8
-62,-22,7
-61,-22,7
-62,-22,-1
-62,-23,2
-60,-23,5
-61,-22,7
-62,-22,8
-62,-22,7
-61,-22,3
-62,-22,1
-61,-23,0
-61,-23,6
-61,-23,7
-61,-22,4
-62,-23,6
-63,-23,6
-61,-22,3
-61,-22,2
-61,-23,3
-62,-22,5
-61,-22,2
-62,-22,1
-61,-22,3
-61,-22,5
-62,-22,1
-63,-22,0
-62,-22,1
-62,-22,1
-62,-22,2
-61,-22,3
-61,-23,2
-61,-23,3
-61,-23,3
-61,-23,3
-61,-23,2
-61,-24,2
-61,-24,2
-61,-24,2
-62,-24,3
-62,-23,3
-62,-23,2
-62,-23,1
-62,-22,2
-61,-22,1
-61,-23,1
-61,-23,1
-61,-24,1
-61,-24,0
-61,-24,0
-61,-25,0
-61,-24,1
-61,-24,1
-61,-23,1
-62,-24,2
-61,-24,2
-61,-24,2
-61,-24,2
-61,-24,1
-61,-23,-1
-61,-23,-2
-62,-24,1
-61,-23,2
-61,-23,2
-62,-23,1
-61,-24,2
-61,-24,2
-61,-23,0
-61,-23,0
-61,-24,1
-61,-24,2
-61,-24,2
-61,-24,2
-61,-24,2
-61,-24,2
-61,-24,1
-61,-24,1
-61,-23,1
-61,-23,2
-61,-24,2
-61,-24,2
-61,-24,2
-61,-24,1
-61,-23,2
-62,-24,2
-61,-25,1
-61,-25,1
-61,-25,1
-61,-25,2
-61,-25,2
-62,-26,3
-61,-26,4
-60,-24,4
-61,-23,4
-60,-24,6
-57,-26,7
-58,-27,6
-58,-30,4
-59,-29,3
-60,-28,3
-59,-27,5
-59,-27,3
-60,-26,2
-60,-26,3
-61,-25,3
-61,-26,3
-60,-27,3
-60,-27,2
-60,-28,1
-60,-28,3
-60,-27,4
-61,-26,2
-61,-26,2
-60,-25,2
-60,-24,1
-60,-25,1
-60,-25,1
-60,-26,2
-61,-26,2
-61,-26,3
-60,-26,2
-60,-26,2
-60,-26,2
-61,-26,2
-61,-26,2
-61,-26,2
-61,-26,1
-60,-26,1
-60,-25,1
-61,-25,1
-61,-25,2
-60,-26,2
-60,-26,2
-60,-25,1
-61,-25,2
-61,-25,2
-60,-25,2
-61,-26,2
-60,-26,2
-60,-25,2
-61,-25,1
-60,-26,1
-60,-26,3
-60,-26,3
-60,-26,2
-61,-25,2
-61,-26,2
-60,-25,2
-61,-25,1
-60,-25,1
-61,-25,2
-60,-26,2
-61,-26,2
-61,-25,0
-60,-26,2
-60,-26,3
-61,-25,0
-59,-25,2
-60,-26,3
-61,-25,2
-60,-26,3
-61,-26,1
-61,-26,3
-62,-26,2
-60,-25,1
-60,-26,2
-61,-24,-1
-60,-26,3
-61,-25,0
-59,-26,3
-61,-26,1
-59,-25,0
-60,-26,3
-60,-26,1
-59,-26,2
-61,-26,2
-61,-26,3
-61,-26,2
-60,-25,1
-61,-27,3
-61,-25,-1
-61,-26,3
-60,-26,1
-60,-25,1
-60,-26,2
-60,-26,1
-60,-26,1
-60,-26,1
-60,-26,2
-60,-26,2
-60,-26,2
-60,-26,2
-60,-26,2
-61,-26,2
-60,-26,2
-60,-26,2
-60,-26,1
-60,-27,1
-60,-26,2
-60,-26,2
-60,-26,2
-60,-26,2
-60,-26,3
-61,-26,1
-61,-26,2
-60,-26,2
-60,-26,1
-60,-26,1
-61,-26,2
-60,-26,1
-61,-26,1
-60,-26,2
-61,-26,1
-60,-26,1
-60,-26,1
-60,-26,2
-60,-26,1
-60,-26,2
-60,-26,2
-60,-26,2
-60,-26,2
-60,-26,2
-60,-26,2
-60,-26,1
-60,-26,1
-60,-26,1
-60,-26,2
-60,-26,2
-60,-26,2
-60,-26,2
-60,-26,2
-60,-26,1
-61,-26,2
-61,-26,2
-60,-26,1
-60,-26,1
-60,-25,1
-61,-25,2
-61,-25,2
-60,-26,2
-60,-26,3
-60,-27,4
-60,-26,1
-60,-25,0
-61,-25,-1
-61,-25,3
-60,-25,3
-60,-26,2
-60,-26,1
-60,-26,1
-60,-26,2
-60,-26,1
-60,-26,2
-60,-26,2
-60,-26,2
-60,-26,2
-61,-25,1
-62,-25,1
-60,-26,2
-60,-26,6
-60,-26,6
-60,-26,3
-60,-26,1
-60,-27,4
-60,-25,6
-60,-25,4
-60,-25,3
-60,-25,4
-60,-26,4
-61,-25,2
-59,-25,2
-61,-26,4
-61,-25,4
-61,-25,2
-60,-25,3
-60,-25,5
-60,-25,4
-60,-26,4
-61,-26,4
-61,-26,4
-60,-26,4
-61,-26,3
-60,-26,3
-60,-26,4
-60,-26,4
-60,-25,3
-60,-25,3
-61,-25,4
-61,-25,3
-61,-25,3
-61,-26,4
-60,-25,3
-61,-25,3
-61,-25,3
-61,-25,3
-61,-24,3
-61,-25,3
-61,-25,3
-61,-25,3
-61,-25,2
-60,-25,3
-60,-25,5
-60,-25,5
-61,-25,6
-61,-25,6
-60,-24,4
-60,-24,4
-61,-24,4
-61,-25,4
-61,-25,3
-61,-25,1
-61,-26,4
-60,-25,7
-60,-25,5
-61,-24,5
-61,-25,5
-60,-24,5
-61,-25,3
-61,-25,4
-60,-25,4
-61,-25,4
-61,-25,4
-60,-25,5
-60,-25,5
-61,-24,5
-61,-25,4
-61,-25,4
-61,-25,6
-61,-24,3
-60,-24,3
-61,-24,4
-61,-24,4
-61,-24,4
-61,-25,4
-61,-25,4
-61,-24,4
-61,-25,4
-61,-25,5
-61,-25,4
-61,-25,4
-61,-25,4
-61,-25,4
-61,-24,4
-61,-24,4
-61,-25,4
-61,-25,4
-61,-24,4
-61,-24,4
-61,-24,4
-61,-25,5
-61,-25,4
-61,-25,4
-61,-24,4
-61,-25,4
-61,-25,5
-61,-24,4
-61,-24,4
-61,-25,4
-61,-24,5
-61,-24,4
-61,-24,4
-61,-25,4
-61,-24,4
-61,-25,4
-61,-25,4
-61,-25,4
-61,-24,4
-60,-24,5
-61,-24,5
-61,-25,5
-61,-25,4
-61,-25,4
-61,-25,4
-61,-24,5
-60,-24,7
-61,-23,3
-60,-23,3
-58,-25,7
-62,-24,8
-61,-24,7
-60,-24,9
-62,-23,2
-62,-23,0
-60,-24,1
-62,-24,4
-61,-24,3
-61,-24,2
-61,-24,3
-61,-23,1
-61,-23,3
-62,-24,3
-61,-23,1
-61,-23,2
-62,-24,2
-62,-24,1
-61,-24,1
-61,-23,1
-61,-23,2
-61,-23,2
-61,-23,1
-61,-23,2
-61,-24,2
-64,-23,3
-61,-24,3
-62,-24,1
-61,-24,0
-62,-24,2
-62,-24,4
-61,-22,1
-60,-22,1
-62,-22,-1
-63,-24,4
-62,-23,4
-61,-23,2
-63,-23,3
-63,-23,3
-61,-23,8
-58,-24,7
-60,-23,3
-60,-25,4
-62,-25,6
-62,-24,9
-61,-23,5
-61,-23,4
-61,-22,3
-61,-22,5
-61,-23,5
-61,-23,4
-62,-24,3
-61,-23,3
-62,-23,4
-61,-23,4
-61,-23,4
-61,-23,4
-61,-24,5
-61,-23,4
-61,-23,4
-61,-23,5
-61,-23,5
-61,-23,4
-62,-23,3
-62,-23,3
-62,-24,4
-63,-23,3
-61,-22,3
-59,-23,6
-60,-23,2
-61,-24,9
-62,-24,7
-62,-24,6
-62,-23,2
-61,-23,3
-61,-23,4
-61,-23,5
-62,-23,6
-61,-23,5
-61,-23,5
