1644346757.000000
1.000000
83.00
83.00
81.67
80.75
86.20
90.00
91.86
93.50
94.89
96.10
96.91
97.83
98.69
99.64
100.60
101.50
102.24
102.94
103.58
104.10
104.57
104.95
105.35
105.83
106.36
106.81
107.30
107.46
107.72
107.87
107.58
106.66
105.79
104.88
104.06
103.28
102.46
101.74
101.10
100.45
99.85
99.29
98.74
98.20
97.69
97.41
97.26
97.10
96.96
96.84
96.71
96.56
96.40
96.24
96.09
95.93
95.77
95.62
95.49
95.40
95.50
95.63
95.85
96.08
95.80
95.50
95.28
95.03
94.77
94.48
94.22
93.88
93.55
93.18
92.78
92.37
91.97
91.57
91.18
90.83
90.48
90.15
89.82
89.43
89.00
88.63
88.20
87.92
87.57
87.27
87.18
87.42
87.62
87.87
88.10
88.35
88.63
88.87
89.05
89.30
89.53
89.77
90.00
90.25
90.52
90.60
90.60
90.65
90.68
90.70
90.73
90.80
90.90
91.03
91.18
91.33
91.53
91.73
91.95
92.15
92.37
92.55
92.73
92.87
92.98
93.18
93.32
93.47
93.63
93.78
94.17
94.52
94.85
95.17
95.45
95.77
96.17
96.52
96.75
96.95
97.12
97.23
97.35
97.50
97.67
97.77
97.78
97.80
97.83
97.87
97.92
97.92
97.93
97.95
97.95
97.93
97.92
97.92
97.88
97.82
97.75
97.68
97.58
97.43
97.27
97.13
96.98
96.78
96.60
96.37
96.08
95.82
95.50
95.15
94.78
94.42
93.95
93.37
92.82
92.22
91.60
90.98
90.38
89.83
89.32
88.72
88.25
87.73
87.22
86.70
85.98
85.30
84.63
83.98
83.33
82.67
81.95
81.25
80.65
80.08
79.60
79.13
78.70
78.18
77.67
77.15
76.73
76.33
75.93
75.55
75.15
74.85
74.57
74.30
74.02
73.73
73.47
73.22
73.00
72.78
72.58
72.42
72.33
72.30
72.27
72.17
72.08
71.87
71.83
71.82
71.85
71.83
71.90
71.98
72.08
72.18
72.28
72.48
72.60
72.87
73.15
73.40
73.67
73.93
74.28
74.80
75.27
75.78
76.20
76.65
77.08
77.52
77.87
78.13
78.47
78.78
79.07
79.37
79.68
79.97
80.18
80.45
80.67
80.93
81.20
81.48
81.80
82.08
82.37
82.65
82.90
83.17
83.37
83.53
83.73
83.93
84.15
84.38
84.72
85.03
85.35
85.60
85.83
86.07
86.28
86.53
86.77
87.12
87.17
87.28
87.40
87.52
87.65
87.73
87.80
87.85
87.98
88.13
88.28
88.30
88.32
88.37
88.37
88.37
88.18
87.85
87.53
87.25
86.97
86.70
86.45
86.28
86.22
86.20
86.17
86.23
86.30
86.35
86.40
86.48
86.60
86.72
86.87
87.02
87.17
87.23
87.30
87.37
87.42
87.43
87.47
87.48
87.57
87.68
87.80
87.95
88.08
88.17
88.17
88.18
88.18
88.20
88.18
88.17
88.15
88.18
88.28
88.38
88.58
88.73
88.98
89.30
89.18
89.13
89.12
89.08
89.02
88.92
88.80
88.72
88.67
88.62
88.55
88.45
88.47
88.45
88.38
88.27
88.22
88.13
88.05
87.90
87.78
87.62
87.22
86.70
86.18
85.68
85.15
84.58
84.00
83.40
82.78
82.13
81.47
80.88
80.23
79.60
79.00
78.40
77.90
77.38
76.87
76.33
75.80
75.28
74.82
74.37
73.92
73.45
72.97
72.48
72.00
71.53
71.08
70.58
70.05
69.67
69.32
69.00
68.57
68.10
68.00
67.88
67.68
67.57
67.45
67.33
67.27
67.22
67.17
67.18
67.22
67.30
67.37
67.38
67.43
67.45
67.58
67.70
67.80
67.88
67.90
68.00
68.33
68.72
69.10
69.47
69.85
70.27
70.70
71.13
71.52
71.93
72.35
72.77
73.25
73.65
74.00
74.37
74.63
74.88
75.12
75.35
75.68
75.97
76.20
76.43
76.67
76.95
77.28
77.48
77.72
77.98
78.23
78.52
78.77
78.82
78.85
78.83
78.87
