id,alpha_bin,beta_bin,gamma_bin,delta_bin,theta_bin,alpha_beta,alpha_gamma,alpha_delta,alpha_theta,beta_alpha,beta_gamma,beta_delta,beta_theta,gamma_alpha,gamma_beta,gamma_delta,gamma_theta,delta_alpha,delta_beta,delta_gamma,delta_theta,theta_alpha,theta_beta,theta_gamma,theta_delta,min_att,max_att,mean_att_difference,sd_att_difference,min_med,max_med,mean_med_difference,sd_med_difference,mean_SCL,AUC_Phasic,min_peak_amplitude,max_peak_amplitude,mean_phasic_peak,sum_phasic_peak_amplitude,mean_temp,mean_temp_difference,max_temp,max_temp_difference,min_temp,min_temp_difference,difference_BVPpeaks_ampl,mean_BVPpeaks_ampl,min_BVPpeaks_ampl,max_BVPpeaks_ampl,sum_peak_ampl,HR_mean_difference,HR_variance_difference,arousal
5.2,0.528654093088556,0.186893729350177,0.223745490331369,1.1705092075492,0.679531557314484,2.82863472694706,2.36274747842119,0.451644540409424,0.777968421625336,0.353527442222735,0.835296072664462,0.159668739164806,0.275033186227264,0.423236088127457,1.19718029657455,0.191152268507008,0.3292643114554,2.21413060610338,6.26296672242037,5.23143150646595,1.7225236929026,1.2853992169898,3.63592486316792,3.03707375870723,0.580543538599993,37,88,-22.4333333333333,-5.19518043294419,40,67,9.63333333333333,-0.0795826883530921,5.22116836778317,8.57483422117622,0.0966586170319699,0.156531010278757,0.126594813655363,0.253189627310727,32.598,-0.054000000000002,32.61,-0.019999999999996,32.57,-0.0700000000000003,27.0723530521494,0.345228935856338,0.221392053559187,0.511558467154598,5.17843403784507,-26.072,1.82378068965517,high
5.3,0.405967869980908,0.1528709078454,0.281089550588397,0.576948976365247,0.426460345329963,2.65562542737999,1.44426524974375,0.703646052963794,0.951947524374865,0.376559129796626,0.543851265639011,0.264964345388877,0.358464531390651,0.69239358918137,1.83873802118494,0.487200016124906,0.659122363114233,1.42116906047856,3.77409269361258,2.05254508806015,1.35287836884071,1.05047807194697,2.78967627876748,1.51716897493082,0.739164749050503,20,43,14.1666666666667,6.84450649620827,51,83,1.43333333333332,-3.02778519797436,8.20741923686731,1.69296161201006,0,0,0,0,32.7,-0.156000000000006,32.73,-0.139999999999993,32.68,-0.18,26.4763965833926,0.532626806648565,0.195533374745085,1.27641089331684,7.98940209972848,-30.285,1.80541513409962,low
5.4,1.03158886504644,0.366819138301859,0.442736671199328,1.79129339601056,1.84688906038174,2.81225475263381,2.33002805539459,0.575890508692727,0.558554862430784,0.355586562370799,0.82852666644528,0.204778926288018,0.198614603427257,0.429179381632232,1.20696175572768,0.247160332408616,0.23972023046572,1.73644118961086,4.88331498815224,4.04595668833604,0.969897669782238,1.79033442775537,5.03487650325899,4.17152944520884,1.03103660433015,26,54,2.36666666666667,3.90516956733973,27,66,23.2333333333333,-2.12353306480586,15.3258119827223,2.11358365493827,0,0,0,0,32.97,-0.426000000000002,32.99,-0.399999999999999,32.95,-0.450000000000003,22.3808253526393,0.470921947507894,0.102320084152659,0.794783465493125,7.06382921261841,-27.422,1.85678068965517,low
5.5,0.282948373293223,0.12061276013595,0.216456215664847,0.590154812795548,0.426419571518564,2.34592403800638,1.30718525418244,0.479447709581328,0.663544527953038,0.426271261898924,0.557215507836015,0.204374780177781,0.282849963256667,0.765002509629313,1.79463777647461,0.366778701065742,0.507613229134872,2.08573318844977,4.892971623652,2.72643966810046,1.38397684396589,1.50705786555861,3.53544327348053,1.97000381905788,0.722555441848599,30,51,0.966666666666669,6.05863850170565,35,57,21.2333333333333,1.20048760842992,21.970005464906,23.6366749822068,0.162179467830534,0.162179467830534,0.162179467830534,0.162179467830534,32.976,-0.432000000000002,32.99,-0.399999999999999,32.95,-0.450000000000003,29.2535061107353,0.445053824591401,0.22482462154336,0.740548891343194,6.23075354427962,-25.762,1.85460291187739,low
5.6,0.609172226345985,0.201479011541155,0.262176706008314,1.73574442586543,1.04959936275101,3.02350215879212,2.32351773588408,0.350957328318803,0.580385476558733,0.33074228079913,0.768485555443532,0.11607642723133,0.191958016259725,0.430381909531457,1.30126063257344,0.151045685125905,0.249787409665672,2.84934924935267,8.61501360657052,6.62051351659893,1.65372092196782,1.72299280459132,5.20947246426515,4.00340434026859,0.60469695141189,37,60,-9.63333333333333,6.7445536529828,35,67,19.0333333333333,-1.22178613966397,33.4077593437715,5.1614340475817,0.0557521056233266,0.129369911273981,0.0976032728587615,0.292809818576285,33.31,-0.766000000000005,33.33,-0.739999999999995,33.29,-0.789999999999999,25.032876955939,0.498565561673766,0.210636673875446,0.927204310393659,7.47848342510648,-24.014,1.8863940229885,low
6.1,0.398835004682478,0.159345082147122,0.21130940442082,0.707503048252235,0.695814344936921,2.50296400308255,1.88744559559783,0.563721959456898,0.573191696297429,0.399526321101078,0.754084195087634,0.225221760585706,0.229005169707398,0.529816595684847,1.32611186723491,0.298669249472245,0.303686473207126,1.7739241539631,4.44006830156832,3.34818533132227,1.01679859491309,1.74461703904569,4.36671364789584,3.29286974635172,0.98347893575273,27,53,2.8,5.2162404039404,24,61,-4.3,1.01735005176553,-33.6822625035595,257.993579174764,0,0,0,0,33.16,0.671000000000006,33.16,0.710000000000001,33.16,0.650000000000006,-11.6524509554182,3.92185460649849,1.69055442557562,7.15490015215431,31.3748368519879,-2.88500000000001,-0.277048927203067,low
6.2,0.607218992469407,0.312912220539347,0.295415598838472,0.873395163622702,0.540733471361579,1.94054099716138,2.05547369487901,0.695239701065852,1.12295432894216,0.515320213003898,1.05922714226896,0.358271070842021,0.578681063984124,0.486505861150835,0.944084568922499,0.338238189473291,0.546323862835065,1.43835284214485,2.79118265856567,2.95649643098319,1.61520455063282,0.890508166028456,1.72806760448521,1.83041611034644,0.619116631146323,30,57,1.2,7.60126174403744,51,78,-25.7,5.32740840627266,-13.1177763886305,101.227192713941,1.44483424972344,1.44483424972344,1.44483424972344,1.44483424972344,32.44,1.39100000000001,32.45,1.41999999999999,32.41,1.40000000000001,-35.2041096056062,15.1067273841881,4.43120033693268,36.5830798864881,60.4269095367523,-0.683999999999997,-3.05804114942528,low
6.3,0.709426485617166,0.322471126114186,0.225699082968512,1.12350317090668,0.986956752356008,2.19996901479471,3.14324044336565,0.631441462728274,0.718801998085187,0.454551856537541,1.42876577907574,0.287022889177918,0.326732782712516,0.318143017697126,0.699904781206961,0.20088869245146,0.228681836797545,1.58367807473284,3.48404269382198,4.9778809737717,1.13835096444167,1.39120370096897,3.06060503539945,4.37288773784563,0.878463699892832,44,69,-11.2,7.38023339040133,27,66,-8.09999999999999,1.90511511468467,-11.633572343531,133.829818152505,0.791040461898996,1.34436551496643,1.06770298843271,2.13540597686542,32.647,1.184,32.66,1.21,32.63,1.18,-5.57652124762421,2.14779091039337,0.477111238665977,4.96628616036046,21.4779091039337,-2.098,0.15969662835249,high
6.4,0.606635101774784,0.283376491374239,0.42053340049466,1.79105881658195,0.975712801818014,2.14073898237958,1.44253726591329,0.338701943318915,0.621735310477079,0.467128411371493,0.67385014137025,0.158217300711002,0.29043022787672,0.6932229923134,1.48400948312712,0.234795974649902,0.431001212355822,2.95244836861895,6.3204213161656,4.25901679741773,1.83564140313085,1.60840149039093,3.44316776979728,2.32017908843939,0.544768710432446,8,53,8.4,0.624502000083783,44,61,-16.3,7.8710079428012,-8.09181434638672,119.961653101268,1.14569683285158,1.61403832697771,1.37986757991464,2.75973515982929,32.888,0.943000000000005,32.91,0.960000000000001,32.87,0.940000000000005,-9.52257661224824,3.52424184831077,-0.595627998513132,8.00220495892575,42.2909021797292,-2.629,0.243231072796934,low
6.5,0.822078978469016,0.298579345265471,0.332055145454771,2.1705970186899,1.22371043965564,2.75330156457439,2.47573028071324,0.378734040169831,0.671792077462669,0.363200316618635,0.899186021817392,0.137556323303937,0.243995095236332,0.403921221867475,1.11211693213252,0.152978716268203,0.271351076769611,2.64037528697337,7.26974940868732,6.53685705040689,1.77378319931693,1.48855580997168,4.09844304055132,3.68526269327851,0.563766755928849,34,69,-10.5,5.06485225176601,53,80,-24.6,4.45671385331828,-35.9369670507682,202.221824140852,2.19213106403946,2.19213106403946,2.19213106403946,2.19213106403946,32.462,1.369,32.49,1.38,32.43,1.38,-21.6551728154353,7.29796628498251,1.55652621068632,25.6826319268897,36.4898314249126,-2.873,-0.472942260536399,low
6.6,0.272458526099703,0.198292192613932,0.288395066818852,0.2743171620743,0.237428377498083,1.37402548485694,0.944740591803677,0.993224499843386,1.14753985589571,0.727788538874241,0.687571374923984,0.722857407515116,0.835166355022299,1.05849162053133,1.45439446211756,1.05131981039064,1.21466132169134,1.00682172072646,1.38339870298568,0.951185348279917,1.15536805231512,0.871429427799218,1.19736624205042,0.823274753334173,0.865525057574686,24,75,-5.3,0.11207988836691,43,54,-9.5,10.691817797633,-8.3980282009219,279.729934853062,0,0,0,0,32.02,1.811,32.05,1.82,32,1.81,-42.5777623222406,16.0940025434547,3.82987068315731,25.2456280538215,112.658017804183,-9.232,-0.3727522605364,low
7.1,0.392577950145338,0.174101730644957,0.258044797044046,0.867750512560721,0.516759980720035,2.25487678204599,1.52135580582285,0.452408779323962,0.759691084434081,0.443483212902054,0.67469576073351,0.200635698999687,0.336910242937872,0.657308432499875,1.48214952308701,0.297372105586615,0.499351355893495,2.21039034983872,4.98415787910984,3.36279019186193,1.6792138418916,1.31632451728051,2.96814959165372,2.00259794671167,0.59551676805708,34,75,0.200000000000003,-5.09872087041141,30,67,7.56666666666667,-0.443739267353745,-53.1881394595328,73.6660114843913,0.764769599823719,0.764769599823719,0.764769599823719,0.764769599823719,31.884,0.451333333333331,31.93,0.460000000000001,31.85,0.439999999999998,-17.41034481517,30.415917025648,6.22054484760904,68.9511648571919,304.15917025648,17.3516666666667,0.719460651340994,high
7.2,0.399716964183705,0.182808610913522,0.293615266466558,0.658156779582714,0.521127629993493,2.18653247342266,1.36136301423969,0.607327883847272,0.767023165109661,0.457345139921321,0.622612758231165,0.277758456016251,0.350794316769972,0.734557931675915,1.60613477121957,0.446117514207963,0.563422949710466,1.64655703549333,3.60025042744871,2.24156184895677,1.26294738889767,1.30374158889586,2.85067332107245,1.77486557924892,0.791798620267803,17,53,17,-1.48430641646152,30,61,9.26666666666667,2.90456046700564,-62.2674776305896,85.0968934475215,0.947655392093372,1.02377484077354,0.985715116433454,1.97143023286691,31.196,1.13933333333333,31.21,1.18,31.17,1.12,-32.7729637663282,35.5061643986392,7.88578802814766,62.2156512585585,426.07397278367,18.2366666666667,-0.596256015325669,high
7.3,0.416646782652318,0.199045935942377,0.297025951091817,0.578747107063749,0.443060863043803,2.0932192394671,1.40272855324862,0.719911646325387,0.940382727081736,0.47773304446341,0.670129782299217,0.343925582543693,0.449251903169562,0.712896303197131,1.4922482575972,0.513222351293929,0.670395369727006,1.38905934513528,2.90760574599872,1.94847320557808,1.30624741505668,1.06339681833935,2.22592267933603,1.49165708051834,0.765551754187861,48,64,-1,3.88781710871475,35,56,10.8666666666667,6.34222457849248,-649.138183975606,6017.85122579654,0,0,0,0,30.936,1.39933333333333,31.07,1.32,30.83,1.46,-63.7597753970871,74.2281619727215,21.7876614914625,114.74162527818,445.368971836329,6.65866666666668,0.643090651340997,low
7.4,1.18508480668379,0.380968730578889,0.238567119418268,1.64256847039625,1.12580975203076,3.11071411263343,4.96751107014895,0.721482743667853,1.05265104032552,0.321469593087561,1.59690376237873,0.231934764026601,0.338395301596642,0.201308056666297,0.626211812858659,0.145240289046043,0.211907135275686,1.38603453620558,4.31155719237202,6.88514190220997,1.4590106964639,0.949982436430938,2.95512377175961,4.71904826941775,0.685395934672464,29,51,14.8,4.31952994616621,56,67,-4.63333333333333,8.70158438419739,-131.781241974516,166.726502817635,0,0,0,0,32.165,0.170333333333332,32.21,0.18,32.15,0.140000000000001,-58.1330170043628,108.824570503285,108.824570503285,108.824570503285,108.824570503285,25.0536666666667,0.877562873563219,low
7.5,0.352830997927526,0.153179284024208,0.21125519771234,0.563630313532378,0.423474782930138,2.3033858669281,1.67016481368646,0.625997199682656,0.833180657148442,0.43414349908018,0.725091196254435,0.271772614684623,0.361719965860349,0.598743304735752,1.37913686604616,0.37481163209332,0.498861340102964,1.59745123541598,3.67954659876399,2.66800684497172,1.33096547008647,1.20021989399334,2.76456954103019,2.00456503563416,0.751334292643242,24,54,15,-1.41682194415386,54,90,-18.4333333333333,1.62397218977343,-154.395619862482,975.470441188157,6.80996745266765,6.80996745266765,6.80996745266765,6.80996745266765,32.706,-0.370666666666672,32.84,-0.450000000000003,32.53,-0.240000000000002,-23.392269813709,48.1748004722086,0.661286279812705,150.363219329917,433.573204249877,16.1286666666667,-0.427953793103452,low
7.6,0.355955980400416,0.18167748365762,0.321463874178447,0.990273500565905,0.555496924953677,1.9592740566092,1.10729699040092,0.359452191941924,0.640788390376958,0.510393120669725,0.565156766438923,0.183461925976811,0.327053986253426,0.903100079444743,1.76942055617779,0.324621303099338,0.5786960462567,2.78201113365743,5.45072223937295,3.08051255556074,1.78268043634712,1.56057758694992,3.05759917943677,1.72802286531679,0.560953034324588,43,63,5.7,3.36154970637875,40,69,2.16666666666667,3.01858749175915,-142.379509643069,587.1515644891,3.9618680960033,3.9618680960033,3.9618680960033,3.9618680960033,31.526,0.809333333333331,31.75,0.640000000000001,31.37,0.919999999999998,-6.38094070484554,15.4604963670671,1.49912573143554,52.6878364270255,170.065460037738,25.6206666666667,0.69613509578544,low
8.1,1.38089760562846,0.447185016139973,0.384550344250935,1.8778913128772,1.14841282846303,3.0879782546118,3.590941020527,0.735344796665962,1.20244007329366,0.323836477315386,1.16287769033478,0.238131468564504,0.389393957518272,0.278478536484913,0.85993566504153,0.204777742787333,0.334853751821629,1.35990627054679,4.19936099175873,4.88334321097838,1.63520579562879,0.831642276575877,2.56809326568216,2.98637836536078,0.611543820767506,37,61,14.5333333333333,4.21921062810069,54,64,-8.86666666666667,8.91644266709411,-4.86238808444196,21.6912165710523,0,0,0,0,29.824,-0.251333333333331,29.83,-0.219999999999999,29.81,-0.259999999999998,-6.3944509388142,2.15332315678936,1.0100517284451,6.88465941996479,25.8398778814723,-3.358,2.62297486590038,low
8.2,0.908784747442136,0.297878665797451,0.392970877827438,1.72082926240627,0.969644904197981,3.05085543810003,2.31260075165469,0.528108608620104,0.937234593311059,0.327776920371804,0.758017152426893,0.173101813355336,0.30720386866142,0.432413592914597,1.31923136145187,0.228361340902547,0.405272977897486,1.89354989424032,5.77694699215682,4.37902490871582,1.77470046504253,1.06696872601256,3.25516734003808,2.46747267776869,0.563475369335657,38,66,16.5333333333333,5.78245187378887,38,61,0.93333333333333,6.53147313202804,12.4526764637397,31.226896200032,1.09495172396722,1.09495172396722,1.09495172396722,1.09495172396722,29.956,-0.383333333333333,29.99,-0.379999999999999,29.93,-0.379999999999999,-8.91567976176588,3.18925256631772,2.70937059984667,4.07521886132388,9.56775769895315,-8.899,2.62345819923372,low
8.3,0.688716246117938,0.258584345804249,0.333269137834244,1.48656266361155,0.828882603454154,2.66341043954495,2.06654672734947,0.463294459746976,0.830897214210904,0.375458466765961,0.775902465750848,0.173947827517764,0.311967394087734,0.483899050897623,1.28882178384662,0.224187749357689,0.402070373350135,2.15845447525131,5.74885018266686,4.46054703196343,1.79345381048737,1.20351829672421,3.20546319567862,2.48712679740064,0.557583359076445,53,80,-0.666666666666657,4.45238558887367,50,84,-13.1666666666667,3.36472737295327,32.6783464040085,139.940263750144,1.70407282741583,1.70407282741583,1.70407282741583,1.70407282741583,29.902,-0.329333333333334,29.91,-0.300000000000001,29.89,-0.34,-10.9260499352603,5.5206528107712,4.22478733607102,6.22758419449252,16.5619584323136,-3.309,2.62523597701149,high
8.4,0.852128328555491,0.320350202832524,0.439750645615165,2.17038719831118,1.13282957965341,2.65998997665993,1.93775344516767,0.392615810311887,0.752212286702649,0.375941266235773,0.728481483829064,0.147600484872835,0.2827876395411,0.516061526038713,1.37271848660281,0.202613914216478,0.388187820580839,2.5470191819469,6.77504549433933,4.93549519472573,1.91589912312779,1.32941194617219,3.53622245166999,2.57607257874221,0.521948148484696,21,54,28.7333333333333,2.22860606826327,14,56,15.1333333333333,-0.411018472540905,16.3708986975512,24.3268415855568,0.186458265336204,0.504549378263734,0.293990352046007,1.17596140818403,29.884,-0.311333333333334,29.89,-0.280000000000001,29.87,-0.32,-6.65911446081221,1.84057113505555,0.197093791824751,3.39801700732362,22.0868536206667,-5.59999999999999,2.61858819923372,high
8.5,1.04856863549704,0.508301394541976,0.471541770259808,1.63058267907441,1.62448748248532,2.06288758354065,2.22370254690121,0.643063764231969,0.645476586801904,0.484757389582831,1.07795624184452,0.311729911684398,0.312899545254926,0.449700433807357,0.927681441214042,0.289186053740909,0.290271101097308,1.55505574349121,3.20790518496159,3.45798141737476,1.0037520735954,1.54924287022497,3.19591388087598,3.44505531628782,0.996261951836411,41,74,7.03333333333334,2.39073341292918,37,63,1.43333333333333,3.37657859512399,40.7068485465945,81.2703657562196,0.654351461723142,0.654351461723142,0.654351461723142,0.654351461723142,29.806,-0.233333333333331,29.85,-0.240000000000002,29.79,-0.239999999999998,-2.38125646485453,2.09685678230808,1.0100517284451,4.47025327615736,25.162281387697,-9.518,2.56508597701149,high
8.6,1.10254967295915,0.450222761906486,0.487220329156416,1.75672504980632,1.49302872936425,2.4488981149917,2.26293856594229,0.627616526035595,0.738465142213726,0.408346918917608,0.924063991102365,0.256285274668408,0.301549965551028,0.441903291167606,1.08217613674898,0.277345808446309,0.3263301767568,1.59332961851181,3.90190189933401,3.60560704198848,1.17661838332766,1.35416005825578,3.31620001405963,3.06438102028566,0.84989323145865,24,60,20.8333333333333,2.81828139159854,17,48,13.1333333333333,0.857781431368123,43.6500945022584,177.571184067714,2.35571401611008,2.35571401611008,2.35571401611008,2.35571401611008,29.996,-0.423333333333332,30.01,-0.400000000000002,29.99,-0.439999999999998,-10.5562824455237,1.8406369083514,0.722359332427512,2.92089751927799,16.5657321751626,-5.932,2.42152153256705,high
9.1,2.81485316964677,1.06290228827299,0.585231052129255,4.04594012007838,2.28438338501109,2.64827087184126,4.80981513097338,0.695722894087773,1.23221574281985,0.37760487819916,1.81620965669168,0.262708358682381,0.465290675482577,0.207908198708175,0.550597226655843,0.144646493709827,0.256187755509531,1.43735387824371,3.80650240828088,6.91340643213988,1.77113007677507,0.811546197025173,2.14919415473531,3.90338717793559,0.56461126888028,17,47,19.1,-0.952652142150068,40,66,-3.46666666666666,4.54589308701417,-0.731396289585183,3.09960239012706,0.0369532989523079,0.119498566650542,0.0882655664750304,0.264796699425091,33.496,-0.832000000000001,33.5,-0.770000000000003,33.49,-0.880000000000003,80.8060148737246,0.185850662766037,0.0787540130168969,0.425051490841747,2.78775994149055,-21.1956666666667,3.6716269348659,high
9.2,1.59980597918315,0.889397916292874,0.649901309685649,1.72041794137604,1.62802765491337,1.79875166095661,2.46161371786889,0.929893801214127,0.982665112816084,0.555941112776059,1.36851226953684,0.516966194610541,0.546303936305185,0.406237580145489,0.730720522029691,0.377757807597517,0.3991954975238,1.0753916185852,1.93436246010893,2.64719876039055,1.05674982619849,1.01764068649414,1.83048287508835,2.50503827373549,0.946297766234188,40,83,-5.59999999999999,-0.547370736771223,43,80,-11.5666666666667,0.948091864573064,0.518754417876101,7.60546091446458,0,0,0,0,33.22,-0.555999999999997,33.23,-0.5,33.21,-0.600000000000001,76.6432059147422,0.269095815756446,0.140388353740126,0.665490591925945,1.61457489453868,-22.7956666666667,4.88829360153257,high
9.3,0.832200941167956,0.35602578961922,0.347272982464671,0.70721305659588,0.583692180342268,2.33747376013973,2.39638838374827,1.17673299920917,1.42575310959274,0.427812289084358,1.02520439998651,0.503420838032778,0.609954701484012,0.417294628358975,0.975415244036365,0.491044359582733,0.594959113999156,0.849810450350295,1.98640962878634,2.03647589160734,1.21161989215134,0.701383706107185,1.6394660088151,1.68078776586557,0.825341352083952,11,40,29.2,0.824677353697707,48,69,-7.86666666666667,6.18344001132494,1.46100836010734,38.8502874509467,0.80326331606436,0.819125346325216,0.811194331194788,1.62238866238958,33.304,-0.640000000000001,33.33,-0.600000000000001,33.29,-0.68,69.3349476483476,0.566029737388114,0.158031416530235,1.17620838050189,7.9244163234336,-16.4286666666667,5.02248137931035,high
9.4,0.390424844046744,0.322448255870118,0.354721012378038,1.06252874875602,0.51624790625656,1.21081394282377,1.10065327517349,0.367448734449625,0.756273951555194,0.825890720805441,0.909019326789904,0.303472500153648,0.624599638976299,0.908551332700459,1.10008662140483,0.333846037383304,0.687113706572114,2.72146807498964,3.29519149014722,2.99539275001744,2.05817541510372,1.32227217127287,1.60102558118505,1.45536319598225,0.485867235932174,24,53,11.7,0.00934591347468583,50,84,-22.8666666666667,2.09224082858816,3.70018311822335,14.8611107216072,0.129444656964023,0.515823480057676,0.32263406851085,0.645268137021699,33.134,-0.469999999999999,33.15,-0.420000000000002,33.13,-0.520000000000003,74.7194355091329,0.298085280970373,0.100586721324446,0.545480523659718,4.17319393358523,-20.1986666666667,4.86381471264368,high
9.5,1.01858633183387,0.612851144254837,0.491168104316333,1.04852704626894,1.36522926118625,1.66204524766346,2.07380390314973,0.971444976510985,0.74609178164612,0.601668336891442,1.24774214544708,0.58448768339891,0.448899801431394,0.482205669726622,0.80144764176551,0.468436275501042,0.359769687246196,1.02939438072095,1.71090003844872,2.1347620846195,0.768022687528595,1.34031767216853,2.22766861738706,2.77955602000366,1.30204486955702,34,64,1.6,-0.408659957585387,40,81,-8.86666666666667,-0.882580220137029,6.19989327326888,30.7326751872312,0.147960685727201,1.09196033688905,0.558526471418544,1.67557941425563,33.08,-0.415999999999997,33.09,-0.360000000000007,33.05,-0.439999999999998,77.1145761165374,0.52374091858589,0.415415306151635,0.606928657915505,1.57122275575767,-17.6296666666667,5.02664471264368,high
9.6,0.98281541861626,0.456452805997797,0.234724331153228,2.02552213885486,1.27675881027569,2.15315889332271,4.18710499157702,0.485215836333392,0.769773751084624,0.464433908292213,1.94463353566795,0.225350687233592,0.357509031716989,0.238828498929845,0.514235706449708,0.115883369848493,0.183843909487137,2.06093850430904,4.4375280691442,8.62936589872564,1.5864563632167,1.29908300795004,2.79713213173204,5.43939694706051,0.630335648168978,43,64,-5,4.68841250719359,40,66,-2.96666666666666,4.04491357755552,6.30043778272602,7.15038614191787,0.0567237291915862,0.146316799484133,0.0963399393945949,0.289019818183785,33.104,-0.439999999999998,33.11,-0.380000000000003,33.09,-0.480000000000004,77.5719867462546,0.321157592332606,0.101657408512236,0.743836963102074,3.21157592332606,-21.2536666666667,4.96292026819924,high
10.1,1.34529046128818,0.400542176284929,0.283431784078504,1.47824195190148,0.715000857225864,3.35867367018847,4.74643472206901,0.910061075967785,1.88152286489247,0.297736576457541,1.41318722452803,0.270958469125915,0.560198176319668,0.210684452342809,0.707620322801868,0.19173571938878,0.396407614360342,1.09882734951231,3.69060248688997,5.21551228528428,2.06746878267659,0.531484372929559,1.78508256947514,2.52265588190993,0.483683240288337,21,44,13.0666666666667,8.63888393658049,34,88,-19.4333333333333,-2.93204366100665,23.3691311063062,102.596467553408,0,0,0,0,33.428,-0.0956666666666663,33.45,-0.0800000000000054,33.41,-0.0999999999999943,-0.330056785894132,1.83706930028907,0.531512859098737,3.03094828433352,11.0224158017344,-9.00366666666667,0.187699118773946,high
10.2,0.526982823272022,0.237547475240534,0.207431437503243,0.89981929397747,0.547775195666172,2.21843159031017,2.54051569817513,0.58565406054209,0.962042143275831,0.45076891456463,1.14518550370081,0.263994645180926,0.433658692689877,0.393620870250205,0.873220973168433,0.230525660976143,0.378679865653605,1.70749264348033,3.78795562051897,4.33791186528032,1.64267988236153,1.03945550305615,2.30596092470152,2.64075302306868,0.608761336117657,26,70,-4.43333333333334,2.22206856769527,40,75,-18.1333333333333,2.31552559749528,132.52742203971,1676.66596343461,30.8335203722456,35.449951592771,33.1417359825083,66.2834719650166,33.325,0.00733333333332808,33.34,0.029999999999994,33.31,0,-3.28803986307087,3.69647286890433,1.76440067455279,6.91434920653512,18.4823643445216,24.4013333333333,-0.275661992337166,high
10.3,0.668331937324851,0.224333262856771,0.263913805558987,0.935110218607734,0.569984589892158,2.9791923356081,2.53238717811401,0.714709265309833,1.1725438707936,0.335661443555601,0.850024735847443,0.239900343716462,0.393577768302851,0.394884324420229,1.17643635276453,0.282227485388752,0.46301919427141,1.39917033196217,4.16839752919195,3.54324100865853,1.64058859693849,0.852846554323963,2.54079391809173,2.15973767906871,0.609537334262902,21,43,15.0666666666667,10.8018389347528,35,60,-7.73333333333333,5.61579941250383,342.814873663701,4643.39919793944,0,0,0,0,33.302,0.0303333333333313,33.33,0.0399999999999991,33.27,0.0399999999999991,-0.480381904865659,2.41435760424751,1.38866343555727,3.58437792593733,38.6297216679601,-5.79966666666667,0.176828007662836,high
10.4,0.459930890913736,0.180812104067829,0.278600185080339,1.05292875973591,0.578102263652643,2.54369525361643,1.65086355122523,0.436811025115406,0.795587424286733,0.393128854008072,0.649002096016873,0.171723017721711,0.312768372373078,0.605743581447311,1.54082707303614,0.264595474769078,0.481921975741887,2.2893195054676,5.82333116006946,3.77935412868545,1.82135380872435,1.25693288942636,3.19725422494822,2.0750246934902,0.549042143931599,35,77,-10.4333333333333,4.81899283163462,26,74,-12.8333333333333,-0.377859018101663,320.537215232453,264.865073128476,2.43457813068881,3.68604272666272,3.13424256870733,9.40272770612198,33.234,0.0983333333333363,33.25,0.119999999999997,33.21,0.100000000000001,-5.19594650072498,7.15936119779679,6.41258343529319,7.90613896030038,14.3187223955936,-0.828666666666678,-0.351750881226054,high
10.5,0.847800029770799,0.266066321879009,0.27455434634036,1.84356420581523,1.24363783926609,3.1864236848297,3.08791334419378,0.459870085943602,0.681709741375443,0.313831460882279,0.969084355886217,0.14432170088774,0.213941964033536,0.323843284618173,1.03190191228039,0.148925839129618,0.220767121803229,2.17452717749212,6.92896490166677,6.71475148868995,1.48239635978203,1.46689997121409,4.67416481155257,4.52965999570944,0.674583415832889,50,75,-15.1333333333333,9.66485558261569,16,70,-4.53333333333333,-3.72159815820393,524.451592141938,716.80032115569,0,0,0,0,33.098,0.234333333333332,33.13,0.239999999999995,33.09,0.219999999999999,-7.401673763406,6.38762126223955,0.481414560566001,12.6106823068901,57.488591360156,2.90633333333332,-0.514345325670498,high
10.6,0.73274850561065,0.351588133250612,0.272474790003301,1.09410783121231,0.749679309456897,2.08411045855278,2.68923413282297,0.66972238449179,0.977415938211616,0.479821017113654,1.29035105686787,0.321346875710632,0.468984709615794,0.371853081810422,0.774982896846184,0.249038332630696,0.363455128834614,1.49315600487034,3.11190204600117,4.01544609392691,1.45943447739665,1.02310588655809,2.13226567838263,2.75137127162412,0.685196913933269,34,64,-1.33333333333334,6.90340651700256,47,66,-19.8333333333333,8.57634701742964,93.1470448083231,5844.92121055817,31.4735174264553,31.4735174264553,31.4735174264553,31.4735174264553,32.886,0.446333333333335,32.91,0.460000000000001,32.87,0.440000000000005,-7.62101500102617,5.74878097973444,2.05246589111602,11.5030402377679,17.2463429392033,5.57133333333333,-1.12141754789272,high
11.1,2.26911105997703,0.586256747873015,0.373904452491246,4.85607969053748,3.0072833751465,3.87050736423852,6.06869226846169,0.467272204037054,0.754538491028132,0.258364060804917,1.56793197825517,0.120726344136277,0.194945628575643,0.164780146325245,0.637782769832161,0.0769971821549455,0.124332962959645,2.14008021739872,8.28319624150292,12.9874882692154,1.61477289791519,1.32531343581611,5.12963541325052,8.04291940122565,0.619282130193717,40,57,16.9333333333333,5.53163981032786,43,64,9.66666666666666,6.88724679823144,-7.3073397886891,0.590815079946533,0,0,0,0,32.233,-0.0519999999999996,32.25,-0.0399999999999991,32.18,-0.0200000000000031,21.0110897302688,0.436953416450387,0.33381004793687,0.527959679560605,5.24344099740464,-8.26866666666668,0.59418681992337,low
